id,地域,測地系,年度,ファイル容量,ファイル名,url
L03-a,6544,世界測地系,平成21年,0.30MB,L03-a-09_6544-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/L03-a/L03-a-09/L03-a-09_6544-jgd_GML.zip
L03-a,6544,日本測地系,平成21年,0.30MB,L03-a-09_6544-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/L03-a/L03-a-09/L03-a-09_6544-tky_GML.zip
L03-a,6544,世界測地系,平成26年,0.26MB,L03-a-14_6544-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/L03-a/L03-a-14/L03-a-14_6544-jgd_GML.zip
L03-a,6544,日本測地系,平成26年,0.26MB,L03-a-14_6544-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/L03-a/L03-a-14/L03-a-14_6544-tky_GML.zip
L03-a,6544,世界測地系,平成28年,0.26MB,L03-a-16_6544-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/L03-a/L03-a-16/L03-a-16_6544-jgd_GML.zip
L03-a,6544,日本測地系,平成28年,0.26MB,L03-a-16_6544-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/L03-a/L03-a-16/L03-a-16_6544-tky_GML.zip
L03-a,6545,日本測地系,昭和51年,0.09MB,L03-a-76_6545_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/L03-a/L03-a-76/L03-a-76_6545_GML.zip
L03-a,6545,日本測地系,昭和62年,0.10MB,L03-a-87_6545_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/L03-a/L03-a-87/L03-a-87_6545_GML.zip
L03-a,6545,日本測地系,平成3年,0.08MB,L03-a-91_6545_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/L03-a/L03-a-91/L03-a-91_6545_GML.zip
L03-a,6545,日本測地系,平成9年,0.08MB,L03-a-97_6545_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/L03-a/L03-a-97/L03-a-97_6545_GML.zip
L03-a,6545,世界測地系,平成18年,0.11MB,L03-a-06_6545-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/L03-a/L03-a-06/L03-a-06_6545-jgd_GML.zip
L03-a,6545,日本測地系,平成18年,0.09MB,L03-a-06_6545_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/L03-a/L03-a-06/L03-a-06_6545_GML.zip
L03-a,6545,世界測地系,平成21年,0.17MB,L03-a-09_6545-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/L03-a/L03-a-09/L03-a-09_6545-jgd_GML.zip
L03-a,6545,日本測地系,平成21年,0.23MB,L03-a-09_6545-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/L03-a/L03-a-09/L03-a-09_6545-tky_GML.zip
L03-a,6545,世界測地系,平成26年,0.15MB,L03-a-14_6545-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/L03-a/L03-a-14/L03-a-14_6545-jgd_GML.zip
